Masterformat Section Code,Section Name,ID,Name,Crew,Daily Output,Labor-Hours,Unit,Material,Labor,Equipment,Total,Total Incl O&P
22 07 19.10,Plumbing Piping Insulation,600,Pipe covering (price copper tube one size less than IPS),,,,,,,,,
22 07 19.10,Plumbing Piping Insulation,6600,"Fiberglass, with all service jacket",,,,,,,,,
22 07 19.10,Plumbing Piping Insulation,6840,"1"" wall, 1/2"" iron pipe size",Q -14,240.0,.067,LF,2.96,3.78,,6.74,9.05
22 07 19.10,Plumbing Piping Insulation,6870,"1"" iron pipe size",,220.0,.073,,2.32,4.13,,6.45,8.85
22 07 19.10,Plumbing Piping Insulation,6900,"2"" iron pipe size",,200.0,.080,,2.92,4.54,,7.46,10.15
22 07 19.10,Plumbing Piping Insulation,6920,"3"" iron pipe size",,180.0,.089,,3.0,5.05,,8.05,11.0
22 07 19.10,Plumbing Piping Insulation,6940,"4"" iron pipe size",,150.0,.107,,3.39,6.05,,9.44,13.0
22 07 19.10,Plumbing Piping Insulation,7320,"2"" wall, 1/2"" iron pipe size",,220.0,.073,,5.8,4.13,,9.93,12.7
22 07 19.10,Plumbing Piping Insulation,7440,"6"" iron pipe size",,100.0,160,,7.3,9.1,,16.4,22.0
22 07 19.10,Plumbing Piping Insulation,7460,"8"" iron pipe size",,80.0,.200,,21.0,11.35,,32.35,40.5
22 07 19.10,Plumbing Piping Insulation,7480,"10"" iron pipe size",,70.0,.229,,17.05,12.95,,30.0,38.5
22 07 19.10,Plumbing Piping Insulation,7490,"12"" iron pipe size",,65.0,.246,,28.0,13.95,,41.95,52.5
22 07 19.10,Plumbing Piping Insulation,7800,"For fiberglass with standard canvas jacket, deduct",,,,,,,,,
22 07 19.10,Plumbing Piping Insulation,7802,"For fittings, add 3 L.F. for each fitting",,,,,,,,,
22 07 19.10,Plumbing Piping Insulation,7804,plus 4 LF. for each flange of the fitting,,,,,,,,,
22 07 19.10,Plumbing Piping Insulation,7810,Finishes,,,,,,,,,
22 07 19.10,Plumbing Piping Insulation,7812,"For .016"" aluminum jacket, add",Q-14,200.0,.080,S.F,1.12,4.54,,5.66,8.2
22 07 19.10,Plumbing Piping Insulation,7813,"For .010"" stainless steel, add",,160.0,.100,"""",3.29,5.7,,8.99,12.3
22 07 19.10,Plumbing Piping Insulation,7879,"Rubber tubing, flexible closed cell foam",1 ASBE,0.067,LF .,.70,,4.2,,4.9,7.2
22 07 19.10,Plumbing Piping Insulation,7880,"3/8"" wall, 1/4"" iron pipe size",,,,,,,,,
22 07 19.10,Plumbing Piping Insulation,7910,"1/2"" iron pipe size",,115.0,.070,,0.87,4.39,,5.26,7.65
22 07 19.10,Plumbing Piping Insulation,7920,"3/4"" iron pipe size",,115.0,.070,,0.96,4.39,,5.35,7.75
22 07 19.10,Plumbing Piping Insulation,7930,"1"" iron pipe size",,110.0,.073,,1.09,4.59,,5.68,8.2
22 07 19.10,Plumbing Piping Insulation,7950,"1-1/2"" iron pipe size",,110.0,.073,,1.53,4.59,,6.12,8.7
22 07 19.10,Plumbing Piping Insulation,8100,"1/2"" wall, 1/4"" iron pipe size",,90.0,.089,,1.14,5.6,,6.74,9.8
22 07 19.10,Plumbing Piping Insulation,8130,"1/2"" iron pipe size",,89.0,.090,,1.25,5.65,,6.9,10.05
22 07 19.10,Plumbing Piping Insulation,8140,"3/4"" iron pipe size",,89.0,.090,,0.22,5.65,,5.87,8.9
22 07 19.10,Plumbing Piping Insulation,8150,"1"" iron pipe size",,88.0,.091,,1.56,5.75,,7.31,10.45
22 07 19.10,Plumbing Piping Insulation,8170,"1-1/2"" iron pipe size",,87.0,.092,,1.97,5.8,,7.77,11.0
22 07 19.10,Plumbing Piping Insulation,8180,"2"" iron pipe size",,86.0,.093,,2.52,5.85,,8.37,11.7
22 07 19.10,Plumbing Piping Insulation,8200,"3"" iron pipe size",,85.0,.094,,3.71,5.95,,9.66,13.2
22 07 19.10,Plumbing Piping Insulation,8300,"3/4"" wall, 1/4"" iron pipe size",,90.0,.089,,0.27,5.6,,5.87,8.85
22 07 19.10,Plumbing Piping Insulation,8330,"1/2"" iron pipe size",,89.0,.090,,1.9,5.65,,7.55,10.75
22 07 19.10,Plumbing Piping Insulation,8340,"3/4"" iron pipe size",,89.0,.090,,2.28,5.65,,7.93,11.15
22 07 19.10,Plumbing Piping Insulation,8350,"1"" iron pipe size",,88.0,.091,,0.46,5.75,,6.21,9.25
22 07 19.10,Plumbing Piping Insulation,8370,"1-1/2"" iron pipe size",,87.0,.092,,4.21,5.8,,10.01,13.5
22 07 19.10,Plumbing Piping Insulation,8380,"2"" iron pipe size",,86.0,.093,,5.1,5.85,,10.95,14.6
22 07 19.10,Plumbing Piping Insulation,8400,"3"" iron pipe size",,85.0,.094,,5.05,5.95,,11.0,14.65
22 07 19.10,Plumbing Piping Insulation,8444,"1"" wall, 1/2"" iron pipe size",,86.0,.093,,0.57,5.85,,6.42,9.6
22 05 48.10,Seismic Bracing Supports,10,SEISMIC BRACING SUPPORTS,,,,,,,,,
22 05 48.10,Seismic Bracing Supports,20,Clamps,,,,,,,,,
22 05 48.10,Seismic Bracing Supports,30,"C-clamp, for mounting on steel beam",,,,,,,,,
22 05 48.10,Seismic Bracing Supports,40,"3/8"" threaded rod",1 Skwk,160.0,0.05,Ea .,4.35,2.95,,7.3,9.2
22 05 48.10,Seismic Bracing Supports,50,"1/2"" threaded rod",,160.0,0.05,,5.4,2.95,,8.35,10.35
22 05 48.10,Seismic Bracing Supports,60,"5/8"" threaded rod",,160.0,0.05,,7.25,2.95,,10.2,12.4
22 05 48.10,Seismic Bracing Supports,70,"3/4"" threaded rod",,160.0,0.05,,9.5,2.95,,12.45,14.85
22 05 48.10,Seismic Bracing Supports,100,Brackets,,,,,,,,,
22 05 48.10,Seismic Bracing Supports,110,Beam side or wall malleable iron,,,,,,,,,
22 05 48.10,Seismic Bracing Supports,120,"3/8"" threaded rod",1 Skwk,48.0,0.167,Ea .,6.1,9.8,,15.9,21.5
22 05 48.10,Seismic Bracing Supports,130,"1/2"" threaded rod",,48.0,0.167,,10.35,9.8,,20.15,26.0
22 05 48.10,Seismic Bracing Supports,140,"5/8"" threaded rod",,48.0,0.167,,18.5,9.8,,28.3,35.5
22 05 48.10,Seismic Bracing Supports,150,"3/4"" threaded rod",,48.0,0.167,,24.5,9.8,,34.3,41.5
22 05 48.10,Seismic Bracing Supports,160,"7/8"" threaded rod",,48.0,0.167,,16.75,9.8,,26.55,33.0
22 05 48.10,Seismic Bracing Supports,170,"For concrete installation, add 30%",,,,,,,,,
22 05 48.10,Seismic Bracing Supports,180,"Wall, welded steel",,,,,,,,,
22 05 48.10,Seismic Bracing Supports,190,"0 size 12"" wide 18"" deep",1 Skwk,34.0,0.235,Ea .,440.0,13.85,,453.85,505.0
22 05 48.10,Seismic Bracing Supports,200,"1 size 18"" wide 24"" deep",,34.0,0.235,,520.0,13.85,,533.85,595.0
22 05 48.10,Seismic Bracing Supports,210,"2 size 24"" wide 30"" deep",,34.0,0.235,,690.0,13.85,,703.85,780.0
22 05 48.10,Seismic Bracing Supports,300,"Rod, carbon steel",,,,,,,,,
22 05 48.10,Seismic Bracing Supports,310,Continuous thread,,,,,,,,,
22 05 48.10,Seismic Bracing Supports,320,"1/4"" thread",1 Skwk,144.0,0.056,LF,0.43,3.27,,3.7,5.4
22 05 48.10,Seismic Bracing Supports,330,"3/8"" thread",,144.0,0.056,,0.46,3.27,,3.73,5.4
22 05 48.10,Seismic Bracing Supports,340,"1/2"" thread",,144.0,0.056,,0.72,3.27,,3.99,5.7
22 05 48.10,Seismic Bracing Supports,350,"5/8"" thread",,144.0,0.056,,1.03,3.27,,4.3,6.05
22 05 48.10,Seismic Bracing Supports,360,"3/4"" thread",,144.0,0.056,,1.81,3.27,,5.08,6.9
22 05 48.10,Seismic Bracing Supports,370,"7/8"" thread",,144.0,0.056,,2.27,3.27,,5.54,7.4
22 05 48.10,Seismic Bracing Supports,380,"For galvanized, add 30%",,,,,,,,,
22 05 48.10,Seismic Bracing Supports,400,"Channel, steel",,,,,,,,,
22 05 48.10,Seismic Bracing Supports,410,"3/4"" x 1-1/2""",1 Skwk,80.0,100.0,L.F.,3.8,5.9,,9.7,13.05
22 05 48.10,Seismic Bracing Supports,420,"1-1/2"" x 1-1/2""",,70.0,0.114,,4.45,6.75,,11.2,15.0
22 05 48.10,Seismic Bracing Supports,430,"1-7/8"" x 1-1/2""",,60.0,0.133,,24.5,7.85,,32.35,39.0
22 05 48.10,Seismic Bracing Supports,440,"3"" x 1-1/2""",,50.0,0.16,,22.0,9.4,,31.4,38.0
22 05 48.10,Seismic Bracing Supports,450,Spring nuts,,,,,,,,,
22 05 48.10,Seismic Bracing Supports,460,"3/8""",1 Skwk,100.0,0.08,Ea .,1.42,4.71,,6.13,8.65
22 05 48.10,Seismic Bracing Supports,470,"1/2""",,80.0,0.1,,1.91,5.9,,7.81,10.95
22 05 48.10,Seismic Bracing Supports,500,"Welding, field",,,,,,,,,
22 05 48.10,Seismic Bracing Supports,510,"Cleaning and welding plates, bars, or rods",,,,,,,,,
22 05 48.10,Seismic Bracing Supports,520,"To existing beams, columns, or trusses",,,,,,,,,
22 05 48.10,Seismic Bracing Supports,530,"1"" weld",1 Skwk,144.0,0.056,Ea .,1.3115,3.27,,3.58,5.25
22 05 48.10,Seismic Bracing Supports,540,"2"" weld",,72.0,0.111,,0.62,6.55,,7.17,10.55
22 05 48.10,Seismic Bracing Supports,550,"3"" weld",,54.0,0.148,,0.94,8.75,,9.69,14.15
22 05 48.10,Seismic Bracing Supports,560,"4"" weld",,36.0,0.222,,1.25,13.1,,14.35,213.0
22 05 48.10,Seismic Bracing Supports,570,"5"" weld",,30.0,0.267,,1.56,15.7,,17.26,25.0
22 05 48.10,Seismic Bracing Supports,580,"6"" weld",,24.0,0.333,,1.87,19.65,,21.52,31.5
22 05 48.10,Seismic Bracing Supports,600,Vibration absorbers,,,,,,,,,
22 05 48.10,Seismic Bracing Supports,610,"Hangers, neoprene flex",,,,,,,,,
22 05 48.10,Seismic Bracing Supports,620,10-120 lb. capacity,1 Skwk,8.0,1.0,Ea .,24.5,59.0,,83.5,116.0
22 05 48.10,Seismic Bracing Supports,630,75-550 lb. capacity,,8.0,1.0,,41.0,59.0,,100.0,134.0
22 05 48.10,Seismic Bracing Supports,640,"250-1,100 lb. capacity",,,1.333,,86.0,78.5,,164.5,213.0
22 05 48.10,Seismic Bracing Supports,650,"1,000-4,000 lb. capacity",,,1.333,,135.0,78.5,,213.5,267.0
22 05 48.10,Seismic Bracing Supports,660,Spring flex,,,,,,,,,
22 05 23.20,"Valves, Bronze",1102,"Soldered, same price as threaded",,,,,,,,,
22 05 23.20,"Valves, Bronze",1110,"2""",1 Plum,11.0,0.727,Ea.,950,51,,"1,001","1,125"
22 05 23.20,"Valves, Bronze",1300,Ball,,,,,,,,,
22 05 23.20,"Valves, Bronze",1398,"Threaded, 150 psi",,,,,,,,,
22 05 23.20,"Valves, Bronze",1400,"1/4""",1 Plum,24.0,0.333,Ea.,19.55,23.50,,43.05,56
22 05 23.20,"Valves, Bronze",1430,"3/8""",,24.0,0.333,,19.55,23.50,,43.05,56
22 05 23.20,"Valves, Bronze",1450,"1/2""",,22.0,1.364,,19.55,25.50,,45.05,59.50
22 05 23.20,"Valves, Bronze",1460,"3/4""",,20.0,0.4,,31,28,,59,75.50
22 05 23.20,"Valves, Bronze",1470,"1""",,19.0,0.421,,46.50,29.50,,76,95.50
22 05 23.20,"Valves, Bronze",1480,"1-1/4""",,15.0,0.533,,54,37,,91,115
22 05 23.20,"Valves, Bronze",1490,"1-1/2""",,13.0,0.615,,85.50,43,,128.50,159
22 05 23.20,"Valves, Bronze",1500,"2""",,11.0,0.727,,131,51,,182,220
22 05 23.20,"Valves, Bronze",1522,"Soldered, same price as threaded",,,,,,,,,
22 05 23.20,"Valves, Bronze",1750,"Check, swing, class 150, regrinding disc, threaded",,,,,,,,,
22 05 23.20,"Valves, Bronze",1800,"1/8""",1 Plum,24.0,0.333,Ea.,85.50,23.50,,109,129
22 05 23.20,"Valves, Bronze",1830,"1/4""",,24.0,0.333,,89.50,23.50,,113,133
22 05 23.20,"Valves, Bronze",1840,"3/8""",,24.0,0.333,,103,23.50,,126.50,149
22 05 23.20,"Valves, Bronze",1850,"1/2""",,24.0,0.333,,86.50,23.50,,110,130
22 05 23.20,"Valves, Bronze",1860,"3/4""",,20.0,0.4,,136,28,,164,191
22 05 23.20,"Valves, Bronze",1870,"1""",,19.0,0.421,,190,29.50,,219.50,253
22 05 23.20,"Valves, Bronze",1880,"1-1/4""",,15.0,0.533,,265,37,,302,345
22 05 23.20,"Valves, Bronze",1890,"1-1/2""",,13.0,0.615,,305,43,,348,400
22 05 23.20,"Valves, Bronze",1900,"2""",,11.0,0.727,,445,51,,496,565
22 05 23.20,"Valves, Bronze",1910,"2-1/2""",Q-1,15.0,1.067,,"1,075",67,,"1,142","1,300"
22 05 23.20,"Valves, Bronze",2000,"For 200 lb., add",,,,,,5%,10%,,
22 05 23.20,"Valves, Bronze",2040,"For 300 lb., add",,,,,,15%,15%,,
22 05 23.20,"Valves, Bronze",2850,"Gate, N.R.S., soldered, 125 psi",,,,,,,,,
22 05 23.20,"Valves, Bronze",2900,"3/8""",1 Plum,24.0,0.333,Ea.,87,23.50,,110.50,131
22 05 23.20,"Valves, Bronze",2920,"1/2""",,24.0,0.333,,87,23.50,,110.50,131
22 05 23.20,"Valves, Bronze",2940,"3/4""",,20.0,0.4,,96.50,28,,124.50,148
22 05 23.20,"Valves, Bronze",2950,"1""",,19.0,0.421,,139,29.50,,168.50,196
22 05 23.20,"Valves, Bronze",2960,"1-1/4""",,15.0,0.533,,212,37,,249,290
22 05 23.20,"Valves, Bronze",2970,"1-1/2""",,13.0,0.615,,236,43,,279,325
22 05 23.20,"Valves, Bronze",2980,"2""",,11.0,0.727,,335,51,,386,440
22 05 23.20,"Valves, Bronze",2990,"2-1/2""",Q-1,15.0,1.067,,870,67,,937,"1,050"
22 05 23.20,"Valves, Bronze",3000,"3""",Q-1,13.0,1.231,Ea.,"1,000",77.50,,"1,077.50","1,225"
22 05 23.20,"Valves, Bronze",3850,"Rising stem, soldered, 300 psi",,,,,,,,,
22 05 23.20,"Valves, Bronze",3950,"1""",1 Plum,19.0,0.421,Ea.,272,29.50,,301.50,345
22 05 23.20,"Valves, Bronze",3980,"2""",1 Plum,11.0,0.727,,730,51,,781,880
22 05 23.20,"Valves, Bronze",4000,"3""",Q-1,13.0,1.231,Ea.,"2,400",77.50,,"2,477.50","2,775"
22 05 23.20,"Valves, Bronze",4250,"Threaded, class 150",,,,,,,,,
22 05 23.20,"Valves, Bronze",4310,"1/4""",1 Plum,24.0,0.333,Ea.,107,23.50,,130.50,152
22 05 23.20,"Valves, Bronze",4320,"3/8""",,24.0,0.333,,107,23.50,,130.50,152
22 05 23.20,"Valves, Bronze",4330,"1/2""",,24.0,0.333,,111,23.50,,134.50,157
22 05 23.20,"Valves, Bronze",4340,"3/4""",,20.0,0.4,,129,28,,157,184
22 05 23.20,"Valves, Bronze",4350,"1""",,19.0,0.421,,146,29.50,,175.50,205
22 05 23.20,"Valves, Bronze",4360,"1-1/4""",,15.0,0.533,,198,37,,235,274
22 05 23.20,"Valves, Bronze",4370,"1-1/2""",,13.0,0.615,,251,43,,294,340
22 05 23.20,"Valves, Bronze",4380,"2""",,11.0,0.727,,335,51,,386,445
22 05 23.20,"Valves, Bronze",4390,"2-1/2""",0-1,15.0,1.067,,785,67,,852,965
22 05 23.20,"Valves, Bronze",4400,"3""",,13.0,1.231,,"1,100",77.50,,"1,177.50","1,325"
22 05 23.20,"Valves, Bronze",4500,"For 300 psi, threaded, add",,,,,,100%,15%,,
22 05 23.20,"Valves, Bronze",4540,"For chain operated type, add",,,,,,15%,,,
22 34 36.13,"Commercial, Atmospheric, Gas Domestic Water Heaters",10,"COMMERCIAL, ATMOSPHERIC, GAS DOMESTIC WATER HEATERS",,,,,,,,,
22 34 36.13,"Commercial, Atmospheric, Gas Domestic Water Heaters",6000,"Gas fired, flush jacket, std. controls, vent not incl.",,,,,,,,,
22 34 36.13,"Commercial, Atmospheric, Gas Domestic Water Heaters",6040,"75 MBH input, 73 GPH",1 Plum,1.4,5.714,Ea.,"3,375",400,,"3,775","4,300"
22 34 36.13,"Commercial, Atmospheric, Gas Domestic Water Heaters",6060,"98 MBH input, 95 GPH",,1.4,5.714,,"8,275",400,,"8,675","9,700"
22 34 36.13,"Commercial, Atmospheric, Gas Domestic Water Heaters",6080,"120 MBH input, 110 GPH",,1.2,6.667,,"8,450",465,,"8,915","9,975"
22 34 36.13,"Commercial, Atmospheric, Gas Domestic Water Heaters",6180,"200 MBH input, 192 GPH",,0.6,13.333,,"10,700",930,,"11,630","13,200"
22 34 36.13,"Commercial, Atmospheric, Gas Domestic Water Heaters",6200,"250 MBH input, 245 GPH",,0.5,16.0,,"11,600","1,125",,"12,725","14,500"
22 34 36.13,"Commercial, Atmospheric, Gas Domestic Water Heaters",6900,"For low water cutoff, add",,81.0,1.0,,370,70,,440,510
22 34 36.13,"Commercial, Atmospheric, Gas Domestic Water Heaters",6960,"For bronze body hot water circulator, add",,4.0,2.0,,"2,100",140,,"2,240","2,500"
22 34 46.10,Residential Oil-Fired Water Heaters,10,RESIDENTIAL OIL-FIRED WATER HEATERS,,,,,,,,,
22 34 46.10,Residential Oil-Fired Water Heaters,3000,"Oil fired, glass lined tank, 5 yr., vent not included, 30 gallon",1 Plum,2.0,4.0,Ea. 1,"1,525",279.0,,"1,804","2,100"
22 34 46.10,Residential Oil-Fired Water Heaters,3040,50 gallon,,1.8,4.444,,"1,375",310.0,,"1,685","2,000"
22 34 46.10,Residential Oil-Fired Water Heaters,3060,70 gallon,,1.5,5.333,,"2,150",370.0,,"2,520","2,900"
22 34 46.20,Commercial Oil-Fired Water Heaters,10,COMMERCIAL OIL-FIRED WATER HEATERS,,,,,,,,,
22 34 46.20,Commercial Oil-Fired Water Heaters,8000,"Oil fired, glass lined, UL listed, std. controls, vent not incl.",,,,,,,,,
22 34 46.20,Commercial Oil-Fired Water Heaters,8060,"140 gal., 140 MBH input, 134 GPH",Q-1,2.13,7.512,Ea.,"22,700",470,,"23,170","25,600"
22 34 46.20,Commercial Oil-Fired Water Heaters,8080,"140 gal., 199 MBH input, 191 GPH",,2.0,8.0,,"23,500",505,,"24,005","26,600"
22 34 46.20,Commercial Oil-Fired Water Heaters,8100,"140 gal., 255 MBH input, 247 GPH",,1.6,10.0,,"24,100",630,,"24,730","27,500"
22 34 46.20,Commercial Oil-Fired Water Heaters,8160,"140 gal., 540 MBH input, 519 GPH",,0.96,16.667,,"32,000","1,050",,"33,050","36,800"
22 34 46.20,Commercial Oil-Fired Water Heaters,8180,"140 gal.; 720 MBH input, 691 GPH",+,0.92,17.391,,"32,600","1,100",,"33,700","37,500"
22 34 46.20,Commercial Oil-Fired Water Heaters,8280,"201 gal., 1,250 MBH input, 1,200 GPH",Q-2,1.22,19.672,,"50,500","1,275",,"51,775","57,500"
22 34 46.20,Commercial Oil-Fired Water Heaters,8300,"201 gal., 1,500 MBH input, 1,441 GPH","""",1.16,20.69,,"54,500","1,350",,"55,850","62,000"
22 34 46.20,Commercial Oil-Fired Water Heaters,8900,"For low water cutoff, add",1 Plum,8.0,1.0,,350,70,,420,490
22 34 46.20,Commercial Oil-Fired Water Heaters,8960,"For bronze body hot water circulator, add",,4.0,2.0,,950,140,,"1,090","1,250"
22 35 30.10,Water Heating Transfer Package,10,"WATER HEATING TRANSFER PACKAGE, Complete controls,",,,,,,,,,
22 35 30.10,Water Heating Transfer Package,20,"expansion tank, converter, air separator",,,,,,,,,
22 35 30.10,Water Heating Transfer Package,1000,"Hot water, 180 °F enter, 200 °F exit, 15 # steam",,,,,,,,,
22 35 30.10,Water Heating Transfer Package,1010,"One pump system, 28 GPM",Q-6,0.75,32.0,Ea. ¦,"23,100","2,100",,"25,200","28,500"
22 35 30.10,Water Heating Transfer Package,1020,35 GPM,,0.7,34.286,,"26,400","2,250",,"28,650","32,400"
22 35 30.10,Water Heating Transfer Package,1040,55 GPM,,0.65,36.923,,"29,600","2,425",,"32,025","36,200"
22 35 30.10,Water Heating Transfer Package,1060,130 GPM,,0.55,43.636,,"37,600","2,875",,"40,475","45,700"
22 35 30.10,Water Heating Transfer Package,1080,255 GPM,Q-6,0.4,60.0,Ea.,"49,300","3,950",,"53,250","60,000"
22 35 30.10,Water Heating Transfer Package,1100,550 GPM,"""",0.3,80.0,"""","75,500","5,250",,"80,750","91,000"
22 11 19.64,Hydrants,3600,"For tapped drain port in box, add",,,,Eq.,141,,,141,155
22 11 19.64,Hydrants,5000,"Moderate climate, all bronze, polished face",,,,,,,,,
22 11 19.64,Hydrants,5020,"and scoriated cover, set flush",,,,,,,,,
22 11 19.64,Hydrants,5100,"3/4"" IPS connection",1 Plum,16.0,500.0,Ea.,"1,100",35.0,,"1,135","1,250"
22 11 19.64,Hydrants,5120,"1"" IPS connection","""",14.0,0.571,,"2,500",40.0,,"2,540","2,800"
22 11 19.64,Hydrants,5200,"For tapped drain port in box, add",,,,,157,,,157,172
22 11 23.10,General Utility Pumps,10,GENERAL UTILITY PUMPS,,,,,,,,,
22 11 23.10,General Utility Pumps,2000,Single stage,,,,,,,,,
22 11 23.10,General Utility Pumps,3000,"Double suction,",,,,,,,,,
22 11 23.10,General Utility Pumps,3190,"75 HP, to 2,500 GPM",0-3,0.28,114.0,Eg.,"26,500","7,600",,"34,100","40,400"
22 11 23.10,General Utility Pumps,3220,"100 HP, to 3,000 GPM",,0.26,123.0,1,"34,000","8,175",,"42,175","49,600"
22 11 23.10,General Utility Pumps,3240,"150 HP, to 4,000 GPM",,24.0,133.0,,"35,500","8,850",,"44,350","52,500"
22 13 16.20,"Pipe, Cast Iron",10,"PIPE, CAST IRON, Soil, on clevis hanger assemblies, 5' OC",,,,,,,,,
22 13 16.20,"Pipe, Cast Iron",20,"Single hub, service wt., lead & oakum joints 10' OC",,,,,,,,,
22 13 16.20,"Pipe, Cast Iron",2120,"2"" diameter",Q 1,63.0,0.254,LF.,17.15,15.95,,33.1,43.0
22 13 16.20,"Pipe, Cast Iron",2140,"3"" diameter",$,60.0,0.267,,22.50,16.75,,39.25,49.5
22 13 16.20,"Pipe, Cast Iron",2160,"4"" diameter",,55.0,291.0,,29,18.30,,47.3,59.5
22 13 16.20,"Pipe, Cast Iron",2180,"5"" diameter",10-2,76.0,0.316,],31,20.50,,51.5,64.5
22 13 16.20,"Pipe, Cast Iron",2200,"6"" diameter","""",73.0,1.3291,,49.50,21.50,,71.0,86.5
22 13 16.20,"Pipe, Cast Iron",2220,"8"" diameter",Q 3,59.0,0.542,,79.50,36,,115.5,141.0
22 13 16.20,"Pipe, Cast Iron",2240,"10"" diameter",,54.0,0.593,,130,39.50,,169.5,202.0
22 13 16.20,"Pipe, Cast Iron",2260,"12"" diameter",,48.0,0.667,,187,44.50,,231.5,272.0
22 13 16.20,"Pipe, Cast Iron",2320,"For service weight, double hub, add",,,,,,10 %,,,
22 13 16.20,"Pipe, Cast Iron",2340,"For extra heavy, single hub, add",,,,,,48 %,4 %,,
22 13 16.20,"Pipe, Cast Iron",2360,"For extra heavy, double hub, add",,,,,,71 %,4 %,,
22 13 16.20,"Pipe, Cast Iron",2400,Lead for caulking (1# / diam. in),- 1,160.0,100.0,Lb.,1.10,6.30,,7.4,10.55
22 13 16.20,"Pipe, Cast Iron",2420,Oakum for caulking (1/8 # /diam. in.),,40.0,0.4,"""",4.47,25,,29.47,42.5
22 13 16.40,"No hub, couplings 10' OC",4100,"1-1/2"" diameter",0-1,71,0.225,LF,8.65,14.15,,22.8,30.5
22 13 16.40,"No hub, couplings 10' OC",4120,"2"" diameter",,67,0.239,,9.1,15.0,,24.1,32.5
22 13 16.40,"No hub, couplings 10' OC",4140,"3"" diameter",,64,0.25,,11.7,15.7,,27.4,36.5
22 13 16.40,"No hub, couplings 10' OC",4160,"4"" diameter",,58,0.276,,15.45,17.35,,32.8,43.0
22 13 16.50,Shower Drains,10,SHOWER DRAINS,,,,,,,,,
22 13 16.50,Shower Drains,2780,"Shower, with strainer, uniform diam. trap, bronze top",,,,,,,,,125.0
22 13 16.50,Shower Drains,2800,"2"" and 3"" pipe size",0-1,81.0,2.0,Ea.,500.0,126.0,,626.0,735.0
22 13 16.50,Shower Drains,2820,"4"" pipe size",,,2.286,,570.0,144.0,,714.0,840.0
22 13 16.50,Shower Drains,2840,"For galvanized body, add",,,,,300.0,,,300.0,330.0
22 13 16.60,Traps,10,TRAPS,,,,,,,,,
22 13 16.60,Traps,30,"Cast iron, service weight",,,,,,,,,
22 13 16.60,Traps,50,"Running P trap, without vent",,,,,,,,,
22 13 16.60,Traps,1100,"2""",0-1,16.0,,Eo.,225.0,63.0,,288.0,340.0
22 13 16.60,Traps,1140,"3""",,141.143,,,225.0,72.0,,297.0,355.0
22 13 29.14,Sewage Ejector Pumps,710,"3"" discharge",Q-1,2.4,6.667,Ea.,"1,150",420,,"1,570","1,900"
22 13 29.14,Sewage Ejector Pumps,730,"87 GPM, .7 HP, 2"" discharge",,2.5,6.4,,"1,425",400,,"1,825","2,175"
22 13 29.14,Sewage Ejector Pumps,740,"3"" discharge",,2.3,6.957,,"1,475",435,,"1,910","2,275"
22 13 29.14,Sewage Ejector Pumps,760,"134 GPM, 1 HP, 2"" discharge",,2.2,7.273,,"1,500",455,,"1,955","2,325"
22 13 29.14,Sewage Ejector Pumps,770,"3"" discharge",,2.0,8.0,,"1,600",505,,"2,105","2,525"
22 14 23.33,Backwater Valves,7000,"3"" and 4"" pipe size",Q-1,13,1.231,Ea.,"2,875",77.5,,"2,952.50","3,300"
22 14 23.33,Backwater Valves,7100,"5"" and 6"" pipe size",17,13,1.231,"""","4,425",77.5,,"4,502.50","5,000"
22 14 23.33,Backwater Valves,7260,"2"" pipe size",Q 1,16,1.0,Ea.,845,63.0,,908,"1,025"
22 14 23.33,Backwater Valves,7300,"4"" pipe size","""",13,1.231,,"1,250",77.5,,"1,327.50","1,500"
22 14 23.33,Backwater Valves,7340,"6"" pipe size",- 2,17,1.412,,"2,750",92.0,,"2,842","3,150"
22 14 26.13,Roof Drains,200,"3"" and 4"" pipe size",0-1,12.0,1.333,Eo.,430,84.0,,514,595
22 14 26.13,Roof Drains,260,"For galvanized body, add",,,,,138,,,138,152
22 14 26.13,Roof Drains,280,"For polished bronze dome, add",,,,,103,,,103,113
22 14 26.13,Roof Drains,3890,"3"" pipe size",Q-1,14.0,1.143,Ea.,505,72.0,,577,660
22 14 26.13,Roof Drains,3920,"6"" pipe size",,10.0,1.6,11,"1,000",101.0,,"1,101","1,250"
22 14 26.13,Roof Drains,4640,"2"", 3"" and 4"" pipe size",Q-1,14.0,1.143,Ea.,700,72.0,,772,875
22 14 26.16,Facility Area Drains,5000,"6"" x 7"" top, 2"", 3"" and 4"" pipe size",Q-1,16,1.0,Ea.,455,63,,518,595
22 14 26.16,Facility Area Drains,5100,"8"" x 12"" top, 5"" and 6"" pipe size","""",14,1.143,,880,72,,952,"1,075"
22 14 26.19,Facility Trench Drains,6000,"2"", 3"", 4"", 5"" & 6"" pipe size",Q-1,88.0,22.0,Ea.,"1,275",126.0,,"1,401","1,575"
22 14 26.19,Facility Trench Drains,6100,For unit with polished bronze top,"""",,,#,"1,875",126.0,,"2,001","2,225"
22 14 26.19,Facility Trench Drains,6660,Light duty steel grate,Q-1,120.0,0.133,LF.,75,8.4,,83.40,95
22 14 26.19,Facility Trench Drains,6670,Medium duty steel grate,,115.0,0.139,,134,8.75,,142.75,161
